% 1. Training data set for poor performence

@RELATION poor_perf

@ATTRIBUTE ctr real
@ATTRIBUTE cpc real
@ATTRIBUTE install_per_click real
@ATTRIBUTE uv_per_click real
@ATTRIBUTE add_per_click real
@ATTRIBUTE wishlist_per_click real
@ATTRIBUTE order_per_click real
@ATTRIBUTE 'Class' {yes,no}

@data
0.01475574,0.05067849,0.06437934,0.26522745,0.02616279,0.02180233,0.02906977,yes
0.03627651,0.03515469,0.05326877,0.41781006,0.06117193,0.05215712,0.05022537,no
0.03234414,0.02960109,0.06006346,0.30507706,0.03417533,0.01188707,0.01783061,yes
0.02501215,0.03841578,0.03150766,0.27090695,0.00326087,0.00543478,0.02826087,yes
0.01508135,0.06145283,0.03679245,0.27216981,0.01906412,0.00866551,0.03812825,yes
0.02674207,0.02859096,0.08776185,0.67320838,0.0687848,0.04880445,0.03832296,no
0.02705727,0.03899185,0.09417446,0.31783882,0.01804368,0.00949668,0.05413105,no
0.01986848,0.10127843,0.08078431,0.42431373,0.04436229,0.03327172,0.04251386,no
0.02096597,0.06077684,0.07909605,0.53436911,0.02555066,0.01497797,0.05991189,no
0.05740397,0.01827337,0.04320113,0.60736544,0.03661381,0.03101679,0.0286847,no
0.0184825,0.06750262,0.12670157,0.33664921,0.04043546,0.02799378,0.01866252,yes
0.03754326,0.03975874,0.04887102,0.6164553,0.0240843,0.00903161,0.01906673,no
0.02580213,0.0343377,0.11292481,0.15681028,0.0221843,0.01535836,0.04095563,yes
0.01401105,0.04893593,0.03394355,0.1525553,0.02,0.0025,0.02,yes
0.01560977,0.03557591,0.15542603,0.16291979,0.02896082,0.0306644,0.03747871,yes
0.03776211,0.15222354,0.07134364,0.29964328,0.02777778,0,0.00793651,yes
0.02338954,0.0558589,0.08019281,0.79535495,0.04407713,0.03250689,0.03140496,no
0.03361638,0.03479792,0.05843801,0.33260513,0.04844007,0.01970443,0.0180624,yes
0.03572546,0.03015865,0.08785224,0.33341227,0.02840909,0.00923295,0.03977273,no
0.01918785,0.03575162,0.09946614,0.12615903,0.02449889,0.02227171,0.02227171,yes
0.01436085,0.05207702,0.08562065,0.26751331,0.0229709,0.01225115,0.02603369,yes
0.03968924,0.04095131,0.05578846,0.18574653,0.03298611,0.00868056,0.01909722,yes
0.02463098,0.02284968,0.07758776,0.14815482,0.0255164,0.02065614,0.06682868,yes
0.01542141,0.05216783,0.05594406,0.26326615,0.0234375,0.0078125,0.0140625,yes
0.0200807,0.03744976,0.0927896,0.15041371,0.01571709,0,0.01571709,yes
0.04871739,0.0380168,0.05190519,0.25112511,0.03464755,0.00597372,0.0083632,yes
0.03059709,0.03317681,0.05666317,0.22350472,0.00352113,0.00704225,0.02347418,yes
0.01630574,0.06013372,0.12846227,0.56255969,0.03480475,0.02122241,0.02971138,no
0.01521418,0.04597512,0.03219905,0.25869008,0.01697313,0.00141443,0.0155587,yes
0.04433175,0.02903397,0.10099376,0.19320545,0.01555024,0.00358852,0.03110048,yes
0.03734942,0.02803887,0.09537637,0.11771275,0.01897533,0.0056926,0.03225806,yes
0.01640364,0.04070363,0.04863813,0.19520104,0.01328904,0.00498339,0.02325581,yes
0.02751419,0.0380948,0.13795199,0.32117897,0.01986755,0.02081362,0.03878903,no
0.0277973,0.04050243,0.14359806,0.34359806,0.02358491,0.02358491,0.03207547,no
0.01987345,0.08600276,0.05720193,0.26946933,0.03324808,0.0230179,0.02557545,yes
0.02798237,0.04305009,0.05250432,0.27772021,0.00995025,0.00621891,0.03482587,yes
0.03141183,0.0177344,0.06241094,0.14947278,0.01143947,0.01334604,0.03622498,yes
0.01102808,0.06697624,0.28239741,0.28509719,0.02651515,0.01136364,0.01893939,yes
0.03749732,0.02082899,0.03648899,0.154868,0.00977199,0.00651466,0.00977199,yes
0.03934379,0.01732008,0.02688323,0.23200784,0.007242,0.003621,0.01267351,yes
0.03013396,0.04194642,0.10410309,0.35164463,0.01832208,0.00675024,0.0289296,no
0.03171627,0.02735556,0.05688889,0.22444444,0.01980198,0.0049505,0.03267327,yes
0.01983601,0.04192019,0.15177353,0.22680764,0.02255639,0.03308271,0.02556391,yes
0.02494608,0.04355422,0.06024096,0.28065202,0.02272727,0.00252525,0.02651515,yes
0.03369523,0.02235959,0.04850474,0.13858497,0.01842105,0.00526316,0.04342105,yes
0.03919711,0.02469984,0.06305399,0.22965351,0.0122807,0.01403509,0.05263158,no
0.03651293,0.03409319,0.01785714,0.32728795,0.01108269,0.00085251,0.00937766,yes
0.04878682,0.02709627,0.01796806,0.6297693,0.08207115,0.04367735,0.02007749,no
0.01496788,0.0529042,0.1231036,0.54312961,0.02873105,0.02633679,0.02952913,no
0.02849865,0.03200053,0.1382755,0.29758149,0.0344523,0.01678445,0.04946996,no
0.0228164,0.02487416,0.08225905,0.11704522,0.02797203,0.01048951,0.04020979,yes
0.02849917,0.02560287,0.05164418,0.08410624,0.02255639,0,0.01503759,yes
0.01775942,0.10414592,0.0583691,0.06266094,0.02739726,0,0,yes
0.01800365,0.02686349,0.11831299,0.13140954,0.02533784,0.02364865,0.06925676,yes
0.01815472,0.04037371,0.0647314,0.08775442,0.01520913,0.01520913,0.02661597,yes
0.02068063,0.0258572,0.09897392,0.18896965,0.01809955,0.02375566,0.02149321,yes
0.04165207,0.04616972,0.05275229,0.61123853,0.02939337,0.01063164,0.01813634,no
0.02741048,0.02087567,0.05358072,0.14028091,0.00494438,0.00370828,0.02719407,yes
0.0429594,0.03664941,0.06579348,0.38379531,0.01269841,0.01031746,0.01507937,yes
0.01372453,0.13334444,0.09777778,0.18666667,0.03571429,0,0.00595238,yes
0.02346911,0.15318008,0.06257982,0.29118774,0.03070175,0,0.01315789,yes
0.02637699,0.02298862,0.08489292,0.22284391,0.01904762,0.01385281,0.03376623,no
0.03026335,0.0269121,0.07702764,0.1379701,0.01149425,0.0180624,0.01477833,yes
0.02174394,0.0375413,0.0317662,0.16232529,0.01565558,0.00587084,0.01174168,yes
0.03085011,0.09465434,0.0233119,0.52491961,0.03828484,0.03369066,0.01990812,yes
0.03699841,0.04225876,0.02891218,0.48970004,0.06125461,0.03763838,0.01549815,no
0.02101522,0.03486132,0.1225768,0.26274978,0.03064699,0.0261067,0.06015891,yes
0.02395381,0.03669918,0.05695406,0.41189427,0.0145149,0.00687548,0.0618793,no
0.0246004,0.03138806,0.04617877,0.26762085,0.01009082,0.00807265,0.02724521,yes
0.01895125,0.03653774,0.07955975,0.22672956,0.01941748,0.0110957,0.03051318,no
0.06989693,0.02411398,0.0328619,0.44904326,0.0634553,0.02686429,0.01760074,no
0.02402499,0.02811422,0.10255164,0.23499392,0.02895553,0.0237849,0.02792141,yes
0.0289769,0.02868316,0.1161919,0.24987506,0.004,0.011,0.034,yes
0.02635788,0.02398828,0.11717933,0.25842226,0.0340081,0.03157895,0.03967611,no
0.0257235,0.03765054,0.05462323,0.4603488,0.0192995,0.00929235,0.05932809,no
0.02967183,0.02377077,0.12407992,0.30452156,0.03729282,0.02762431,0.04212707,no
0.0281849,0.01793837,0.02175985,0.15771919,0.01107754,0.00302115,0.02014099,yes
0.03014455,0.02401408,0.08194622,0.18907384,0.00902935,0.01128668,0.02708804,yes
0.04583618,0.01614844,0.03330462,0.14944014,0.01056676,0.01440922,0.01056676,yes
0.03098122,0.02842774,0.02819406,0.26060452,0.01072125,0.00389864,0.00779727,yes
0.02578497,0.04150726,0.05359137,0.6419799,0.08869565,0.06376812,0.02086957,no
0.0331706,0.03207085,0.03427419,0.65812212,0.0214442,0.01094092,0.03632385,no
0.03972085,0.14640687,0.05812417,0.2668428,0.01980198,0,0.0049505,yes
0.01092831,0.06313322,0.23499142,0.26300743,0.06521739,0.03478261,0.02173913,yes
0.01627153,0.04788923,0.15307457,0.73266463,0.09821429,0.09464286,0.03988095,no
0.02773727,0.0534372,0.04089581,0.46884129,0.01869159,0.01142264,0.03219107,no
0.02177655,0.02596213,0.09088757,0.15905325,0.01339286,0.00892857,0.03125,yes
0.03328039,0.02717375,0.05195128,0.22893363,0.01194354,0.00217155,0.01085776,yes
0.01975824,0.03632123,0.16561146,0.24091969,0.0373444,0.02489627,0.07330567,yes
0.04405879,0.01307146,0.05522137,0.15640038,0.01692308,0.01,0.02769231,yes
0.02028465,0.25312354,0.10722611,0.2004662,0.08139535,0.01162791,0,yes
0.03546875,0.03416614,0.0497168,0.07551919,0.05416667,0.025,0.00833333,yes
0.02901811,0.02679259,0.07604938,0.67580247,0.06540007,0.05443917,0.0310559,no
0.0337483,0.03590397,0.07251656,0.76953642,0.05593804,0.02538726,0.02495697,no
0.03811527,0.02941832,0.05572166,0.41886382,0.05645685,0.04477612,0.02855289,no
0.03117094,0.04076255,0.03661759,0.38354096,0.02952756,0.01968504,0.04035433,yes
0.02628613,0.02171095,0.07508052,0.11755233,0.03082192,0.01712329,0.05650685,yes
0.01820929,0.03383402,0.10697381,0.18049858,0.02272727,0.02622378,0.06118881,yes
0.02051917,0.03672154,0.10802469,0.53635117,0.03644501,0.02749361,0.03644501,no
0.0174277,0.0416738,0.11132736,0.30751265,0.02278481,0.02278481,0.0278481,yes
0.02414588,0.04188998,0.06090373,0.23064833,0.01362862,0.01022147,0.02725724,yes
0.02252615,0.05765693,0.06331169,0.54707792,0.0553907,0.03066271,0.02670623,no
0.02889252,0.03805516,0.02471347,0.13610315,0.00789474,0,0.00526316,yes
0.03676511,0.01751649,0.06843668,0.17562665,0.01408451,0.00187793,0.0084507,yes
0.02478387,0.03066416,0.0664164,0.23159111,0.02992519,0.00249377,0.03366584,no
0.02528352,0.02003784,0.08134695,0.25444571,0.04832714,0.02007435,0.03197026,no
0.01469117,0.15995461,0.10287443,0.2677761,0.05084746,0,0.01129944,yes
0.0487454,0.00941161,0.0230008,0.05224213,0.00170648,0.00170648,0.00170648,yes
0.03592138,0.02567666,0.07144599,0.2962692,0.02962963,0.02716049,0.03292181,no
0.02633095,0.02451222,0.0749709,0.32479627,0.01792115,0.00501792,0.02365591,no
0.03589941,0.03644391,0.03254848,0.46814404,0.00887574,0.01627219,0.03254438,no
0.04181672,0.02884257,0.02303895,0.55732309,0.05265748,0.02903543,0.02509843,no
0.0203089,0.04638533,0.1727795,0.22094565,0.042,0.028,0.032,yes
0.04723374,0.01371488,0.02352019,0.08937672,0.00292398,0.00292398,0.00438596,yes
0.04445317,0.08428916,0.07550201,0.28915663,0.04166667,0.01388889,0.02222222,yes
0.03261466,0.02792367,0.0269549,0.25673872,0.04469854,0.04781705,0.05509356,no
0.02790032,0.05463874,0.04502618,0.50575916,0.0320911,0.01035197,0.03933747,no
0.01385827,0.05204489,0.08927681,0.33865337,0.05743741,0.04860088,0.02945508,yes
0.04959432,0.02625662,0.02873708,0.50264684,0.05215647,0.02306921,0.01554664,no
0.03235393,0.04469599,0.07373868,0.63173782,0.02116041,0.00682594,0.02866894,no
0.03564729,0.02260917,0.08165939,0.37248908,0.01524033,0.0052755,0.03223916,no
0.02731607,0.12546667,0.06424242,0.09090909,0.04,0.02666667,0,yes
0.02340333,0.05341249,0.07537429,0.36861125,0.02240896,0.01120448,0.05182073,no
0.04227102,0.03007124,0.06322351,0.4381122,0.06504065,0.04200542,0.04403794,no
0.04835818,0.02568563,0.02945658,0.60843068,0.06928214,0.03672788,0.02337229,no
0.01680444,0.03400606,0.04615903,0.14925876,0.01805869,0.00451467,0.02031603,yes
0.06612642,0.02710024,0.03171191,0.56436442,0.0452381,0.01904762,0.01285714,no
0.04299434,0.02090513,0.03985883,0.33776209,0.0196681,0.01659496,0.02519975,no
0.04078942,0.03461829,0.06568088,0.80192572,0.0754717,0.04759863,0.03816467,no
0.03316384,0.04050704,0.04788732,0.40764588,0.07996051,0.029615,0.03455084,no
0.01843739,0.14189533,0.04384724,0.10749646,0.02631579,0,0.01315789,yes
0.02306519,0.03762585,0.08752817,0.33170548,0.01698754,0.01925255,0.0385051,no
0.01004201,0.06979749,0.04539106,0.17946927,0.0155642,0,0.0155642,yes
0.03205627,0.03564395,0.0688548,0.49411345,0.06714801,0.03898917,0.02454874,no
0.02018956,0.0383952,0.18406806,1.04524362,0.09174991,0.07584166,0.02737699,no
0.03540819,0.04500908,0.04813806,0.48455949,0.01780694,0.00656045,0.02249297,no
0.02611036,0.01990538,0.06180793,0.15804308,0.01146497,0.01783439,0.02165605,yes
0.02112715,0.04279221,0.0995671,0.33116883,0.04183007,0.00915033,0.02614379,yes
0.02370729,0.15283282,0.07120743,0.11455108,0,0,0,yes
0.0211704,0.05668775,0.04945371,0.52616446,0.01311475,0.00655738,0.03497268,no
0.01819973,0.02930122,0.1338091,0.19060363,0.02964119,0.024961,0.04368175,no
0.0196199,0.09957533,0.05156724,0.39635996,0.0255102,0.00765306,0.01785714,yes
0.01434082,0.04963094,0.21233569,0.31850354,0.03333333,0.01746032,0.01746032,yes
0.03048223,0.03461023,0.0670194,0.41481481,0.02636054,0.01445578,0.02806122,no
0.06375615,0.02631551,0.07121741,0.35366837,0.02279635,0.01215805,0.01899696,no
0.02176005,0.06972896,0.13338088,0.66048502,0.05723542,0.02591793,0.04319654,no
0.02311203,0.05416574,0.07119021,0.37319244,0.03874814,0.00745156,0.03129657,no
0.03636929,0.07545455,0.02020202,0.43356643,0.01792115,0.00537634,0.0125448,yes
0.01788265,0.02966646,0.07037944,0.16554468,0.02772643,0.025878,0.02218115,yes
0.0243458,0.02636908,0.10261296,0.26646707,0.04290092,0.02145046,0.04800817,no
0.019564,0.03690286,0.10133333,0.21828571,0.0122164,0.0034904,0.01745201,yes
0.01977365,0.06935205,0.0525558,0.73290137,0.02455796,0.02848723,0.06385069,no
0.03242529,0.02923404,0.03829787,0.19270517,0.01735016,0.00630915,0.02208202,yes
0.0217237,0.31411765,0.04901961,0.17973856,0.03636364,0.03636364,0,yes
0.03244201,0.02149472,0.04877501,0.16408182,0.01643836,0.00958904,0.04246575,yes
0.01272849,0.06608846,0.07740152,0.28334485,0.04146341,0.01219512,0.05853659,yes
0.04440764,0.02757155,0.09887251,0.54524429,0.03923648,0.02386002,0.04294804,no
0.02515945,0.02523179,0.09933775,0.28688742,0.04801477,0.02954755,0.0212373,yes
0.01718183,0.0489563,0.17069409,0.37532134,0.04931507,0.05890411,0.02191781,yes
0.03529066,0.01833688,0.03136496,0.21490803,0.02612613,0.01171171,0.03693694,no
0.02809339,0.0338869,0.12097351,0.23944166,0.0284006,0.02242152,0.01793722,yes
0.02834922,0.04531894,0.02206235,0.39328537,0.02195122,0.00609756,0.01341463,yes
0.02694766,0.03560332,0.06297134,0.36726998,0.01848049,0.0164271,0.0349076,no
0.02778681,0.15782609,0.07692308,0.15551839,0.03225806,0.01075269,0,yes
0.03152009,0.03728171,0.05728961,0.37692612,0.02620545,0.02201258,0.02620545,no
0.02848678,0.03336045,0.10930315,0.22002122,0.02733119,0.0192926,0.03697749,yes
0.02618952,0.09646878,0.03275333,0.06448311,0.06349206,0.03174603,0,yes
0.02806255,0.02483658,0.05772272,0.08671587,0.01215805,0.00303951,0.03647416,yes
0.06120366,0.04614026,0.04610103,0.26581658,0.04797048,0.01476015,0.01660517,yes
0.03826144,0.02674173,0.09007982,0.29561003,0.0289296,0.01253616,0.02603664,no
0.01608523,0.06066624,0.07050453,0.5,0.03751617,0.01293661,0.05433376,no
0.01884977,0.28072072,0.03603604,0.15615616,0.05769231,0.01923077,0,yes
0.03088098,0.05512411,0.01832151,0.3463357,0.03242321,0.02559727,0.01023891,yes
0.05121378,0.02851988,0.08960245,0.39327217,0.03888025,0.00933126,0.04276827,no
0.02214939,0.03335005,0.0981727,0.38839126,0.01383764,0.01383764,0.1199262,no
0.01271276,0.05355006,0.19735328,0.17951669,0.03525641,0.03846154,0.03205128,yes
0.03167496,0.03487439,0.03262092,0.36032996,0.05202914,0.0239334,0.03121748,no
0.0149541,0.14593407,0.06907378,0.08477237,0.03703704,0,0,yes
0.027127,0.03937978,0.05947324,0.46219201,0.10477941,0.08363971,0.02665441,no
0.01850028,0.03776003,0.10851761,0.28132678,0.01310044,0.00873362,0.04512373,no
0.01701842,0.02840432,0.11728395,0.15771605,0.02739726,0.02152642,0.06066536,yes
0.05226411,0.02358205,0.05923077,0.45871795,0.04695361,0.03465623,0.01732812,no
0.01257777,0.09862661,0.0751073,0.49785408,0.14008621,0.08836207,0.03017241,yes
0.02355022,0.01555857,0.05746737,0.12815731,0.04365079,0.02248677,0.05555556,yes
0.05733155,0.01892031,0.03654005,0.46160198,0.03533095,0.019678,0.01788909,no
0.03841452,0.01480614,0.01938611,0.03231018,0.015,0.015,0.01,yes
0.01922018,0.05581098,0.09390244,0.65853659,0.0287037,0.02037037,0.0212963,no
0.03407943,0.03808768,0.08768267,0.36993737,0.03273138,0.01015801,0.03611738,no
0.01812012,0.34116105,0.04494382,0.14606742,0.02564103,0,0,yes
0.02829964,0.03040672,0.08638655,0.3707563,0.01903898,0.02357208,0.0344515,no
0.01930776,0.1950324,0.03671706,0.18574514,0.06976744,0.01162791,0.02325581,yes
0.02251964,0.03558011,0.03157064,0.23677979,0,0.00166667,0.01,yes
0.04246474,0.02959921,0.04270696,0.59231275,0.07043816,0.04159734,0.03327787,no
0.0196202,0.03324225,0.07053176,0.23301329,0.02060222,0.022187,0.07290016,no
0.02035895,0.04822615,0.06752412,0.16881029,0.00952381,0.00634921,0.00634921,yes
0.01273043,0.06903002,0.21709007,0.31485758,0.03667482,0.03422983,0.03422983,yes
0.02270128,0.03526171,0.06257379,0.31365604,0.01882058,0.00376412,0.0250941,no
0.03556881,0.03154334,0.02818887,0.39640592,0.05155556,0.01422222,0.03022222,no
0.0178709,0.03076923,0.10141428,0.14073819,0.00980392,0.01470588,0.04901961,yes
0.01843806,0.02554822,0.10505166,0.15355913,0.04859813,0.03551402,0.02616822,yes
0.02603168,0.03181981,0.10260994,0.1269217,0.02253521,0.01971831,0.03661972,yes
0.01849952,0.0440396,0.17277228,0.42178218,0.03755869,0.01173709,0.03638498,no
0.01755317,0.09262774,0.05735141,0.06882169,0.07575758,0.01515152,0.01515152,yes
0.02848984,0.02288496,0.12230589,0.30641392,0.03305085,0.02033898,0.03389831,no
0.01375969,0.08565175,0.06712062,0.18385214,0.06878307,0.01058201,0.05820106,yes
0.02764476,0.02791561,0.06503807,0.14181472,0.0246085,0.02013423,0.02908277,yes
0.02858353,0.02656987,0.05142166,0.13762855,0.01978022,0.01098901,0.03956044,yes
0.01819739,0.04175464,0.03281027,0.32810271,0.02173913,0.00724638,0.05217391,yes
0.02507223,0.01807256,0.06328592,0.11337868,0.01818182,0.03090909,0.05090909,yes
0.01180268,0.04425177,0.05712841,0.18351871,0.02754821,0.03030303,0.02203857,yes
0.04645473,0.02542915,0.10503346,0.50305499,0.03181029,0.01330249,0.04395604,no
0.07597937,0.01841062,0.03204047,0.43570826,0.03483309,0.01112724,0.01790034,no
0.05185398,0.04025818,0.02674043,0.4296911,0.03969957,0.02253219,0.01716738,no
0.01150748,0.2182,0.09,0.23,0.09782609,0.0326087,0.02173913,yes
0.03593824,0.04442857,0.03367347,0.45612245,0.06040268,0.02796421,0.02572707,no
0.02597756,0.03796248,0.04799302,0.2569808,0.03056027,0.00339559,0.0237691,yes
0.01576223,0.09298396,0.06737968,0.10802139,0.05940594,0.00990099,0.00990099,yes
0.02679736,0.02501728,0.04233871,0.12154378,0.00473934,0.00236967,0.007109,yes
0.02122456,0.05262583,0.06549424,0.73438448,0.0776218,0.03468208,0.03715937,no
0.05439993,0.01841614,0.03927813,0.28917197,0.02716593,0.01835536,0.02643172,no
0.02157354,0.10067364,0.02439024,0.06155633,0,0,0,yes
0.02631825,0.02360077,0.08461117,0.14676889,0.01492537,0.00186567,0.02985075,yes
0.02526395,0.04899088,0.05530217,0.39395667,0.02460203,0.00723589,0.03617945,no
0.02328917,0.03569705,0.08406159,0.35955056,0.03356481,0.00810185,0.02662037,no
0.05694417,0.01051373,0.06007847,0.35201079,0.02890979,0.0226402,0.02159526,no
0.01785256,0.04729535,0.15210177,0.7289823,0.03186646,0.02352049,0.03262519,no
0.05236748,0.02552537,0.0441791,0.61701493,0.08079342,0.04450895,0.02854378,no
0.01605188,0.07076987,0.04884106,0.18791391,0.02643172,0.01321586,0.00440529,yes
0.04130308,0.01399443,0.02309204,0.09367835,0.00699301,0.00874126,0.01048951,yes
0.03228361,0.01757832,0.07996702,0.09563067,0.01939655,0.00862069,0.02155172,yes
0.02033813,0.03503704,0.10411523,0.37160494,0.04761905,0.01882614,0.04429679,no
0.04252422,0.0240323,0.07905922,0.31340323,0.02622061,0.01356239,0.00904159,yes
0.02475993,0.05544801,0.05166776,0.42576848,0.03686636,0.00614439,0.05990783,no
0.02065345,0.03315604,0.08838483,0.38717247,0.03030303,0.02323232,0.05858586,no
0.03296245,0.03970933,0.08251289,0.38677918,0.02060606,0.00727273,0.03272727,no
0.02669719,0.03213202,0.02655539,0.31752656,0.08243728,0.04778973,0.04540024,no
0.02606713,0.02956613,0.03813856,0.25647306,0.00682128,0.00545703,0.02864939,yes
0.03333238,0.02415904,0.05491991,0.14673913,0.00389864,0,0.01559454,yes
0.02584471,0.03694396,0.05297723,0.50481611,0.0312229,0.02168257,0.05984389,no
0.04580453,0.02672069,0.02478551,0.67556403,0.04985889,0.02398871,0.01693321,no
0.02932839,0.0312119,0.10669145,0.3197026,0.02209302,0.01511628,0.04883721,no
0.02600965,0.03444399,0.05047189,0.339762,0.02173913,0.00483092,0.02898551,yes
0.03488295,0.02666349,0.04702892,0.36224976,0.01666667,0.00175439,0.03157895,no
0.03390381,0.01544936,0.04622468,0.07034991,0.01308901,0.0078534,0.02094241,yes
0.01862008,0.0293864,0.08730715,0.414446,0.01692047,0.00761421,0.03299492,no
0.06099963,0.01886882,0.03273877,0.57642809,0.05052879,0.02075989,0.02663533,no
0.04485485,0.02525091,0.05592503,0.65024184,0.06694561,0.0432357,0.0339377,no
0.01835383,0.14312715,0.0137457,0.17869416,0.07692308,0,0.00961538,yes
0.02786443,0.04867526,0.01465416,0.22743259,0.01546392,0.00257732,0.01030928,yes
0.06004545,0.02323802,0.02859546,0.61115784,0.06559633,0.05045872,0.0293578,no
0.03229316,0.02846339,0.0464077,0.36644895,0.01688555,0.0065666,0.0412758,no
0.0407685,0.02244035,0.0425705,0.27738612,0.04692082,0.02639296,0.02150538,no
0.03754949,0.02379141,0.04465572,0.18697782,0.00924499,0.00154083,0.03389831,yes
0.03832982,0.01989375,0.08403767,0.24003864,0.00804829,0.0110664,0.02112676,no
0.02340647,0.0376624,0.10475755,0.44007319,0.02702703,0.00935551,0.02702703,no
0.03078796,0.02257276,0.06177924,0.21773751,0.00630517,0.00504414,0.05044136,no
0.02575087,0.03714545,0.03363636,0.29727273,0.05198777,0.05045872,0.03669725,yes
0.02375879,0.04070752,0.04135526,0.49775785,0.01201201,0.03303303,0.06806807,no
0.03643205,0.03386562,0.06180008,0.35918706,0.04272517,0.01501155,0.01385681,no
0.02907983,0.03766497,0.07983387,0.40055376,0.01843318,0.01152074,0.02995392,no
0.03367903,0.01949116,0.05494505,0.24653607,0.00968992,0.00968992,0.05813953,no
0.04460221,0.01940281,0.03735427,0.20366405,0.01401869,0.01285047,0.01869159,yes
0.02155553,0.02424088,0.02898984,0.06963539,0.03004292,0.02145923,0.06437768,yes
0.0260159,0.03653898,0.14105453,0.24335286,0.02592593,0.02777778,0.02777778,yes
0.0171059,0.05727208,0.08833922,0.53639576,0.04743083,0.02371542,0.03293808,no
0.03846681,0.03208003,0.09152139,0.31339144,0.03160556,0.02149178,0.03539823,yes
0.02062204,0.04143808,0.15250768,0.45547595,0.03258427,0.03483146,0.03258427,no
