@relation 'poor performance'

@attribute ctr real
@attribute cpc real
@attribute cpm real
@attribute cpuv real
@attribute order_rate_uv real
@attribute paid_rate_uv real
@attribute gmv_per_uv real
@attribute roi real

@data
0.06178523,0.01999298,1.23527101,0.0312996,0.0202921,0.01635001,0.15557839,4.97061921
0.01790488,0.04229535,0.757293,0.06000531,0.0304353,0.02164681,0.16915949,2.81907542
0.04513816,0.01353323,0.61086499,0.04511576,0.04186885,0.03160959,0.10036739,2.22466351
0.03651808,0.02935501,1.07198865,0.09655513,0.03058146,0.02015908,0.13138782,1.36075446
0.02789566,0.01941878,0.54169974,0.09746806,0.02659686,0.01780105,0.10198743,1.04636772
0.02924233,0.04095705,1.19767941,0.07199512,0.05923242,0.03867485,0.18663684,2.59235407
0.04459811,0.01736896,0.77462264,0.04428803,0.04066882,0.02556634,0.11204746,2.52997199
0.03903443,0.01958395,0.7644484,0.09618888,0.01295445,0.00856665,0.06426661,0.66812929
0.01895485,0.0501087,0.94980305,0.11852188,0.04214559,0.02762654,0.18811756,1.58719694
0.03925537,0.03130193,1.2287688,0.07349272,0.01938724,0.01516826,0.13967855,1.9005768
0.02651895,0.04236611,1.12350454,0.05925157,0.03046477,0.01949025,0.17302189,2.92012307
0.03777807,0.02523437,0.95330607,0.11549312,0.03222004,0.02043222,0.16331434,1.41406117
0.09472414,0.00893528,0.84638665,0.03086503,0.01521253,0.01178225,0.08551678,2.77066924
0.04370956,0.01928951,0.84313603,0.05768664,0.03797468,0.02919142,0.16173469,2.80367659
0.03175803,0.03089802,0.98126014,0.06998532,0.03571079,0.02856863,0.18591136,2.65643348
0.03996574,0.02409299,0.96289414,0.06552591,0.0332589,0.02185921,0.22706076,3.46520554
0.03359894,0.03685209,1.23819117,0.06918985,0.02358874,0.01846429,0.13136001,1.89854459
0.02877109,0.0387689,1.11542346,0.23482152,0.04173228,0.01417323,0.06186614,0.26346027
0.02777058,0.03877984,1.07693861,0.05870972,0.05927596,0.03666622,0.24899748,4.24116279
0.02346965,0.02352441,0.55210946,0.13513425,0.05015198,0.02659574,0.07501266,0.55509737
0.08025765,0.01247209,1.00098087,0.0242311,0.02340134,0.01722956,0.09014829,3.72035517
0.06227285,0.01138201,0.70879039,0.04691367,0.01989414,0.01587881,0.10580398,2.25529101
0.06500333,0.01244677,0.80908155,0.04556674,0.03734979,0.02987983,0.15457941,3.39237349
0.05654831,0.02036318,1.15150356,0.04653377,0.01352726,0.00864524,0.10167209,2.18490995
0.10054382,0.01125685,1.1318067,0.0281202,0.01747357,0.01213133,0.09436505,3.35577456
0.04602805,0.02657399,1.22314877,0.07812418,0.02737752,0.01899397,0.19211947,2.45915493
0.03075898,0.02146113,0.66012234,0.09222865,0.04491999,0.01388086,0.07626566,0.82691946
0.0222123,0.02839593,0.63073892,0.07958522,0.03832577,0.02672718,0.24035048,3.02003897
0.02668713,0.03146597,0.83973631,0.17468304,0.02731145,0.01703834,0.09872714,0.56517873
0.04073479,0.02955342,1.20385251,0.06227461,0.01991725,0.01558741,0.12738093,2.0454714
0.03511538,0.03592421,1.26149233,0.05513274,0.02409046,0.01840146,0.1836234,3.33056893
0.01926745,0.04392455,0.84631385,0.07430873,0.03570599,0.02493997,0.2164325,2.91261205
0.06141345,0.01267268,0.77827276,0.06139082,0.03202688,0.02306831,0.16779843,2.73328226
0.03984892,0.02915683,1.16186814,0.07495536,0.03106773,0.01761695,0.19433401,2.59266317
0.05479316,0.02384505,1.30654545,0.05082269,0.02366102,0.01871102,0.1288021,2.53434237
0.06648066,0.01524772,1.01367865,0.04019481,0.01617251,0.01310953,0.07921588,1.97079891
0.01870216,0.04844533,0.90603256,0.10499093,0.03164685,0.0232816,0.29115904,2.77318281
0.11899237,0.01123837,1.33727981,0.02587485,0.02239366,0.01692918,0.11296903,4.36597789
0.02122195,0.02577705,0.54703945,0.11468627,0.04721474,0.02132947,0.18369642,1.6017298
0.00974237,0.080407,0.78335471,0.13055854,0.04910951,0.03236074,0.2016817,1.54476061
0.07757571,0.01539974,1.1946457,0.03635832,0.03561191,0.02149945,0.23609592,6.49358644
0.04063205,0.02170171,0.88178506,0.08901112,0.03411269,0.02050594,0.10958796,1.23117168
0.04906651,0.01706383,0.83726255,0.06508115,0.02086677,0.01551632,0.09554485,1.46808802
0.0332721,0.03763311,1.25213263,0.09570137,0.02046401,0.01439619,0.13232362,1.38267215
0.06047046,0.01520321,0.91934526,0.05155672,0.01131294,0.00924156,0.08115201,1.57403344
0.04072309,0.03145314,1.28086899,0.0787739,0.04342695,0.0250177,0.19933207,2.53043309
0.12007528,0.00832499,0.99962586,0.02264834,0.02003596,0.01669663,0.13210763,5.83299308
0.04629688,0.01698555,0.78637807,0.0703953,0.02681018,0.01996086,0.13899609,1.97450795
0.09067632,0.01450017,1.31482155,0.03120313,0.02631846,0.01951021,0.1155726,3.70387859
0.05939833,0.02284196,1.35677433,0.05073542,0.01552665,0.01237935,0.14186215,2.79611671
0.01481119,0.04910335,0.72727923,0.09735405,0.03979726,0.02093111,0.17862399,1.83478756
0.0159358,0.04407169,0.70231767,0.22790157,0.02815867,0.02399608,0.41972821,1.8417083
0.05438598,0.01905502,1.03632605,0.05386202,0.02933691,0.02076356,0.1706296,3.16790191
0.02259253,0.03655446,0.82585773,0.07221065,0.03817295,0.02344776,0.14804821,2.05022665
0.06686503,0.02836427,1.89657751,0.0529816,0.0388479,0.03031381,0.1467606,2.7700297
0.0423142,0.03033953,1.28379266,0.07137048,0.02707257,0.01527747,0.20908785,2.92961249
0.05442558,0.02308975,1.25667313,0.06453194,0.01553502,0.01285657,0.06701487,1.03847591
0.08826326,0.0163688,1.4447633,0.03168311,0.01722212,0.01424316,0.19348538,6.10689311
0.07192624,0.01180125,0.84881917,0.06245466,0.0155811,0.01123883,0.0578825,0.92679236
0.02902328,0.02584838,0.75020496,0.25382646,0.04077762,0.01517307,0.07229018,0.28480161
0.04937293,0.02657386,1.3120294,0.06791353,0.01297097,0.00975911,0.09139469,1.34575087
0.05201777,0.0153364,0.7977652,0.05300268,0.03613249,0.02040816,0.27173135,5.12674767
0.02362011,0.02951011,0.69703205,0.08764189,0.03428407,0.01915874,0.17404206,1.98583192
0.04901165,0.0184537,0.9044464,0.06050975,0.03227868,0.01693832,0.15397731,2.5446695
0.03946925,0.03421427,1.3504118,0.06362186,0.02936645,0.02483459,0.20919605,3.28811579
0.05096964,0.01216064,0.61982336,0.05178422,0.03818865,0.03025876,0.15683431,3.02861173
0.0411978,0.02196298,0.90482654,0.07251094,0.03177176,0.02431512,0.15384503,2.12168023
0.02812417,0.06273464,1.76435975,0.08552089,0.04479111,0.03253883,0.17382298,2.03252071
0.02006326,0.03751541,0.75268147,0.10163704,0.04837632,0.03674997,0.18324602,1.80294524
0.07121398,0.01137823,0.81028925,0.05158866,0.04072907,0.0249775,0.09281053,1.79904911
0.03083608,0.03278056,1.01082408,0.08406696,0.03296843,0.02163951,0.15571792,1.85230834
0.0233415,0.02946174,0.68768124,0.07406441,0.04031956,0.0224691,0.10074398,1.36022112
0.02439096,0.02973617,0.72529368,0.05011262,0.04076315,0.02739956,0.13275677,2.64916812
0.07005435,0.00907733,0.63590679,0.06232768,0.03359889,0.02597852,0.17723242,2.84355896
0.02911267,0.02923721,0.8511732,0.07000966,0.0282677,0.02101957,0.19097608,2.72785312
0.05951273,0.01565077,0.93141996,0.04230832,0.03410641,0.02592087,0.16916235,3.99832323
0.01963121,0.03517468,0.69052165,0.12343639,0.03642502,0.02594172,0.27635217,2.23882251
0.03207981,0.02838294,0.91051943,0.06807833,0.02943323,0.01873024,0.23814644,3.49812413
0.02450422,0.02986563,0.731834,0.06158302,0.0322041,0.02436219,0.27243204,4.42381745
0.02801497,0.02328821,0.65241874,0.10127462,0.0493472,0.03275061,0.13685771,1.35135253
0.03218003,0.03076353,0.98997119,0.0720122,0.04522072,0.03612872,0.20833473,2.8930476
0.02095051,0.12241508,2.5646585,0.45877492,0.00805215,0.00594325,0.1056365,0.2302578
0.0181172,0.03676681,0.66611154,0.10281237,0.01660226,0.01331043,0.13892228,1.35122155
0.04640512,0.0154427,0.71662029,0.04719235,0.02712024,0.02320113,0.10659037,2.25863673
0.02436711,0.05603563,1.36542662,0.07846923,0.02991084,0.02322404,0.23263086,2.96461264
0.03891945,0.04201071,1.63503372,0.05537464,0.02042894,0.01751052,0.25116262,4.53569721
0.03433921,0.03042255,1.04468626,0.06106935,0.08108389,0.0529485,0.20267027,3.31869029
0.03329982,0.02639169,0.87883872,0.08281605,0.02616185,0.01706207,0.20987,2.53417051
0.02678929,0.0380588,1.01956797,0.09515686,0.03357532,0.02424164,0.20677858,2.17302872
0.03655262,0.0206495,0.75479325,0.09281914,0.03290548,0.01516919,0.14019837,1.51044679
0.02231982,0.05731948,1.27936071,0.07420808,0.03739323,0.03019705,0.16059184,2.16407468
0.02744873,0.02939437,0.80683798,0.11299178,0.02566673,0.01684379,0.07356126,0.65103196
0.04285727,0.01851906,0.79367637,0.04494804,0.05323194,0.03067174,0.20210013,4.49630611
0.01292725,0.06775732,0.87591596,0.13321542,0.02992288,0.01892031,0.20439177,1.53429511
0.00984093,0.0790458,0.777884,0.15386347,0.02669384,0.01569027,0.12990219,0.84426919
0.02129184,0.07686517,1.63660107,0.09219567,0.03011821,0.02244718,0.25135123,2.72628011
0.06185325,0.01994147,1.23344498,0.05360879,0.02466336,0.01672573,0.24155634,4.50590942
0.02063709,0.02929363,0.60453532,0.10805842,0.02901655,0.01557936,0.13692502,1.26713884
0.07795233,0.02229357,1.73783605,0.05546256,0.01539676,0.01315963,0.14163574,2.55371803
0.03747293,0.02821245,1.05720304,0.05391414,0.03401843,0.01852789,0.16398097,3.04152035
0.02162587,0.03215421,0.69536287,0.13607311,0.04104059,0.02466921,0.16096883,1.18295838
0.03360267,0.0243632,0.81866854,0.08493346,0.03031423,0.01848429,0.2599353,3.06045833
0.02127551,0.04098999,0.87208308,0.09499445,0.07055631,0.05230048,0.2253867,2.37263024
0.09665977,0.00972344,0.93986556,0.03879829,0.02646745,0.02219851,0.15649733,4.03361391
0.05256826,0.02696307,1.41740159,0.05230841,0.02006863,0.01601331,0.12843714,2.45538217
0.04231583,0.01980543,0.83808311,0.06535651,0.05001774,0.03263569,0.22509755,3.44414894
0.02404249,0.0418626,1.00648138,0.07551343,0.05362164,0.04169495,0.21735286,2.87833378
0.05326729,0.01728878,0.92092658,0.06010296,0.04698615,0.02321228,0.12780607,2.12645218
0.02823421,0.0384151,1.08462009,0.12739271,0.02478003,0.01274915,0.17826181,1.39930932
0.03914817,0.02320096,0.90827525,0.09157168,0.03130397,0.01403282,0.18360535,2.00504527
0.08957984,0.01282538,1.14889589,0.03128072,0.01709402,0.01282051,0.0779554,2.49212313
0.04300215,0.03177911,1.36656988,0.12942544,0.024592,0.01699083,0.10920188,0.84374352
0.04069102,0.01542109,0.62749996,0.03996294,0.03136137,0.02608696,0.20311618,5.08261397
0.03454206,0.04394041,1.51779226,0.08951756,0.02524403,0.01907326,0.27237294,3.04267613
0.03643814,0.03200662,1.16626158,0.0565446,0.0174328,0.01285547,0.10898325,1.92738546
0.01627149,0.03959578,0.64428247,0.08523,0.05230001,0.0369666,0.13324379,1.56334375
0.04630058,0.03625472,1.67861437,0.07846625,0.03723276,0.02834494,0.19962527,2.54409086
0.02702378,0.03534836,0.9552461,0.09477917,0.03237839,0.0146225,0.14206058,1.49885865
0.0387462,0.01862822,0.72177246,0.06521146,0.02884428,0.02026895,0.22107776,3.39016736
0.03682285,0.02985627,1.09939299,0.10254879,0.04152315,0.02047455,0.13561424,1.32243618
0.02418012,0.03433432,0.83020781,0.15439679,0.02558315,0.01254076,0.11143968,0.72177459
0.02556372,0.03945021,1.00849413,0.14059877,0.0192958,0.0115377,0.07789735,0.5540401
0.03313988,0.02963284,0.98202875,0.06118687,0.02588698,0.02033977,0.12617474,2.06212107
0.02752604,0.03216319,0.88532516,0.11079537,0.02490347,0.01891892,0.11134942,1.0050007
0.02778605,0.03439001,0.95556259,0.06012853,0.02649137,0.01687598,0.25892367,4.30616974
0.03794183,0.0133558,0.50674344,0.11383437,0.01436094,0.00813787,0.04949737,0.43481918
0.02324396,0.02738301,0.63648961,0.13038832,0.06347081,0.04231387,0.1755624,1.34645799
0.07201813,0.0124405,0.89594131,0.04343639,0.02579756,0.02067743,0.1635191,3.76456454
0.12468088,0.01149989,1.43381603,0.01904615,0.03008221,0.02363602,0.17307642,9.08721244
0.02485696,0.04017301,0.99857872,0.13304715,0.01841067,0.01371407,0.15216044,1.14365795
0.03150477,0.02575503,0.8114063,0.09946029,0.02193945,0.01140851,0.06254936,0.62888781
0.10002163,0.01112736,1.11297686,0.03176251,0.01705653,0.014295,0.10422027,3.28123562
0.04041994,0.03190902,1.28976062,0.04331478,0.02875029,0.02117629,0.16368035,3.77885628
0.06225537,0.01261753,0.78550879,0.07286985,0.01350906,0.01252059,0.11749588,1.61240731
0.05419132,0.01884574,1.02127541,0.04663228,0.02119842,0.01780667,0.11684002,2.50556111
0.03171716,0.03454405,1.09563928,0.09436358,0.04232391,0.02936124,0.17336873,1.83724202
0.03294677,0.01852506,0.61034088,0.0333857,0.02656056,0.01736255,0.11433547,3.42468425
0.04437425,0.01541559,0.68405526,0.06144033,0.04320988,0.03177869,0.17431184,2.83709161
0.06311219,0.02988217,1.88592926,0.03170037,0.02371324,0.01930147,0.22482843,7.09229728
0.03849025,0.02679289,1.03126511,0.0471222,0.04022403,0.01985743,0.10285336,2.18269439
0.02425068,0.03344029,0.81094975,0.07120237,0.08139105,0.05623381,0.19402269,2.72494718
0.0221438,0.04367838,0.96720549,0.08319783,0.04341102,0.02640009,0.20787142,2.49851963
0.03282509,0.04315167,1.41645732,0.05260125,0.03453176,0.02209748,0.23871749,4.53824749
0.07567322,0.01538102,1.16393138,0.04866962,0.0218034,0.01607539,0.06956393,1.42930904
0.03114159,0.0413045,1.28628787,0.0694224,0.0481336,0.03094303,0.20840963,3.00205173
0.03988392,0.02925309,1.16672771,0.04952862,0.0483264,0.03386809,0.34435136,6.95257328
0.03510059,0.03319458,1.16514946,0.08184207,0.02787052,0.01988678,0.29391058,3.59119207
0.04557169,0.02512619,1.14504309,0.05134852,0.02108942,0.01434081,0.12885876,2.5094933
0.02852579,0.03012169,0.85924493,0.05596532,0.03040281,0.02469542,0.22163978,3.96030594
0.05892028,0.0284937,1.67885679,0.06293926,0.01580666,0.00953625,0.06254735,0.99377335
0.0352643,0.04333254,1.52809205,0.09092784,0.03452987,0.02446901,0.31607626,3.47612218
0.02975606,0.03389603,1.00861234,0.08503494,0.03821561,0.0272119,0.17056952,2.00587556
0.08289538,0.0110133,0.91295148,0.04172964,0.02676563,0.02001799,0.17205128,4.12299898
0.02508231,0.03304516,0.82884892,0.15141334,0.04537999,0.02050301,0.0952105,0.62881182
0.03520377,0.04030977,1.41905576,0.07569455,0.025379,0.01807973,0.24459742,3.23137406
0.02664058,0.02065849,0.55035396,0.07567982,0.0875,0.04232456,0.1395,1.8432918
0.02862116,0.01945429,0.55680456,0.03897652,0.03744732,0.0243227,0.16272848,4.17503862
0.02473403,0.03835442,0.94865923,0.08236451,0.03932221,0.03181995,0.18842064,2.2876437
0.04100373,0.02977848,1.22102849,0.07749252,0.02992597,0.01417546,0.07449677,0.96134146
0.04299963,0.02888916,1.24222304,0.03861901,0.02818846,0.02339561,0.25183834,6.52109802
0.03108918,0.06125745,1.90444399,0.05783413,0.02601803,0.02159554,0.26323703,4.55158647
0.03841853,0.03429119,1.31741724,0.05002932,0.05970149,0.03562544,0.21933547,4.38413865
0.0274504,0.04080931,1.12023206,0.05168571,0.04384069,0.02616548,0.16486879,3.18983334
0.06476433,0.03351208,2.170387,0.05467232,0.01905237,0.01476309,0.19714613,3.60595888
0.05915725,0.02144832,1.26882358,0.05017599,0.02546859,0.02160538,0.17029761,3.39400593
0.04516398,0.02345954,1.05952618,0.07806635,0.0449827,0.02259312,0.15749847,2.01749492
0.03613922,0.0300869,1.0873171,0.05581857,0.02463669,0.01839237,0.13247616,2.37333469
0.03061148,0.02211723,0.67704102,0.08640903,0.0268843,0.01536246,0.12788526,1.47999889
0.07544543,0.01605024,1.21091749,0.04211694,0.03223194,0.01797862,0.10515549,2.49675037
0.03127734,0.02933749,0.91759862,0.06137303,0.02389563,0.01859985,0.17712736,2.88607808
0.02991664,0.03282408,0.98198633,0.09639651,0.03616209,0.02743958,0.16664001,1.72869342
0.0382198,0.02604189,0.99531577,0.04822605,0.02868617,0.02168675,0.21358348,4.42879916
0.02309937,0.03254718,0.75181943,0.06929289,0.03409992,0.01890034,0.14555776,2.10061609
0.03435809,0.02665046,0.91565873,0.06914119,0.04302119,0.02830341,0.27181304,3.93127485
0.08790423,0.0173996,1.52949845,0.03259698,0.0295324,0.02531349,0.23789406,7.29804063
0.03101883,0.04023133,1.24792897,0.12511796,0.03139013,0.0187171,0.20926496,1.67254141
0.07269942,0.01479935,1.07590407,0.05787641,0.0308975,0.01593919,0.17170181,2.96669774
0.02837762,0.03504236,0.99441886,0.0896596,0.04287091,0.02023121,0.13595536,1.51635029
0.06052342,0.01289632,0.78052949,0.05639133,0.01975851,0.016191,0.14515642,2.5740912
0.03357196,0.0241302,0.81009809,0.10011789,0.03536809,0.02803249,0.14637412,1.46201753
0.04113993,0.02137872,0.87951914,0.15945678,0.02834199,0.00944733,0.04377421,0.27452084
0.08549119,0.01150494,0.98357105,0.03461128,0.02724848,0.0226753,0.13163491,3.80323717
0.05258108,0.01371222,0.72100345,0.04546639,0.03046218,0.02121849,0.13805882,3.0365031
0.03918856,0.02656949,1.04122014,0.04702636,0.05148626,0.03151991,0.19978127,4.24828261
0.01945701,0.03380255,0.65769669,0.11581577,0.0275907,0.01564197,0.13109494,1.13192647
0.08721306,0.01307273,1.1401127,0.0338039,0.03033284,0.02557796,0.18987375,5.61691808
0.02546215,0.0293612,0.7475994,0.07129544,0.04975354,0.03573629,0.15907425,2.23119801
0.04635651,0.02121558,0.98348024,0.06602172,0.03336624,0.02230997,0.22280355,3.37470096
0.05303339,0.01529165,0.8109682,0.06537856,0.03473541,0.01736771,0.16289824,2.49161547
0.03226606,0.03144163,1.0144975,0.08009379,0.03120957,0.02506468,0.33623706,4.19804159
0.02539927,0.02641003,0.67079537,0.06986366,0.04662515,0.02423834,0.11391685,1.63055944
0.07756301,0.01165436,0.90394727,0.0421672,0.04560111,0.02809765,0.11549747,2.73903545
0.040601,0.02558383,1.03872902,0.09001122,0.02176352,0.01682746,0.19473188,2.16341792
0.03749779,0.0307449,1.15286566,0.06402125,0.03970784,0.02722444,0.14947012,2.33469549
0.11075929,0.01107396,1.22654378,0.03571517,0.01481786,0.01214242,0.09579955,2.68232108
0.03315092,0.02743596,0.90952731,0.06378872,0.04055065,0.03232081,0.16608409,2.60365939
0.03377478,0.02609049,0.88120075,0.04071925,0.03283973,0.02206105,0.12408986,3.04744941
0.06406171,0.01919315,1.22954619,0.10919147,0.02646086,0.01506799,0.06090775,0.55780687
0.02853519,0.03760742,1.07313467,0.08441624,0.05134155,0.03393764,0.15230312,1.80419208
0.0233394,0.04816746,1.12419995,0.05627731,0.03961594,0.02819989,0.17336433,3.08053682
0.04565735,0.01504918,0.68710591,0.04895579,0.05136842,0.03747368,0.13507368,2.75909521
0.0265903,0.03618832,0.96225837,0.09398251,0.04658594,0.03094517,0.15806424,1.68184746
0.02227721,0.03050709,0.67961277,0.08425326,0.03308889,0.01734931,0.18005723,2.13709506
0.03093983,0.02536463,0.78477742,0.0651309,0.05986326,0.04002001,0.1216675,1.86804578
0.05256797,0.02891966,1.52024777,0.04078858,0.0518655,0.03528328,0.18443667,4.52177252
0.07481743,0.01244479,0.93108741,0.03342927,0.02316602,0.01912952,0.10242892,3.06404872
0.02880665,0.032575,0.93837662,0.04662582,0.02740879,0.01852198,0.12563704,2.69458098
0.02634182,0.04450304,1.17229136,0.10785601,0.03425309,0.02362829,0.2456581,2.27764872
0.03476487,0.02926824,1.01750667,0.04175194,0.03741465,0.02151342,0.22784492,5.45710957
0.03104807,0.04177759,1.29711363,0.08239364,0.02586318,0.02133713,0.18065951,2.1926391
0.08285657,0.01171209,0.97042317,0.04551804,0.03786135,0.02660527,0.09769506,2.14629349
0.01598885,0.07286712,1.16506184,0.27494156,0.03407113,0.02735638,0.23780154,0.86491669
0.04504451,0.01943839,0.87559263,0.07562982,0.06760925,0.03804627,0.13370951,1.76794697
0.04442876,0.03005959,1.33551006,0.05154047,0.03939153,0.02020661,0.13470541,2.6135853
0.03597868,0.02815948,1.01314114,0.07083848,0.04192417,0.03323868,0.31589945,4.45943269
0.0218495,0.04030003,0.8805356,0.07045708,0.0361712,0.02209816,0.1804722,2.56144869
0.0541383,0.01365349,0.7391765,0.03974723,0.01769395,0.01341629,0.1243496,3.12850993
0.12573522,0.0093177,1.17156253,0.03004309,0.03059685,0.02607197,0.13937729,4.6392455
0.04025294,0.0273711,1.1017671,0.05054532,0.02102139,0.01817732,0.16434154,3.25137
0.03727919,0.02279898,0.84992737,0.06827287,0.03043128,0.02277308,0.09464329,1.38625026
0.08902209,0.01031376,0.91815267,0.03464043,0.02329263,0.01899593,0.11891452,3.43282413
0.0495371,0.02204155,1.09187434,0.06399256,0.03916193,0.03348345,0.31029176,4.84887243
0.05631895,0.01596959,0.89939077,0.06697365,0.01756872,0.01275149,0.07200057,1.07505818
0.02396701,0.03474507,0.83273561,0.09502778,0.0212963,0.01518519,0.15299444,1.60999708
0.03476199,0.03848811,1.33792342,0.07919389,0.03028179,0.02285154,0.15460816,1.95227389
0.0293906,0.06366774,1.87123297,0.06558202,0.03069898,0.02472778,0.3992392,6.08763229
0.06827713,0.01117595,0.76306175,0.04181563,0.03498468,0.01940756,0.15259704,3.64928244
0.01295865,0.08957109,1.16072007,0.12336416,0.04142682,0.03350005,0.23427008,1.89901246
0.0398978,0.03702954,1.47739729,0.07073261,0.02275418,0.01959753,0.12736683,1.80068058
0.06133115,0.01111686,0.68180953,0.05350033,0.01625747,0.01227605,0.06734904,1.25885271
0.05237882,0.02506598,1.3129266,0.05500834,0.01273692,0.01000758,0.11719939,2.130575
0.02126758,0.04744759,1.00909534,0.09397835,0.05289845,0.03576812,0.13597232,1.44684729
0.04024425,0.01529771,0.61564468,0.03651555,0.03060887,0.02150893,0.08709298,2.38509289
0.02594126,0.02779453,0.72102511,0.05145043,0.0270027,0.01787322,0.11910377,2.31492265
